1.068351038755045448e-05
2.529267519347745745e-05
4.130535666643510669e-05
6.604192601038970595e-05
8.383175032231152948e-05
1.049227423689216214e-04
1.616013162375485581e-04
1.896842193756608343e-04
2.452872731047188643e-04
2.662622278421093486e-04
3.209260173871391155e-04
4.434694867381255997e-04
5.040447531454578245e-04
6.233713933006902524e-04
7.366148993117980093e-04
4.021985875064329648e-03
1.429457257998840687e-03
1.563998212150475393e-03
2.002346694741225386e-03
8.226586330851785867e-02
7.055468467355087425e-02
1.240349359011746061e-01
1.432886152936249380e-01
1.445870266348820987e-01
9.785708170999726785e-02
1.293246159362618219e-01
1.083179260893467333e-01
9.195690621612756521e-02
6.135364520478030909e-02
9.065661344576651792e-02
6.085840249078648678e-02
7.537538582170891233e-02
5.978178270846359194e-02
2.029065107430869791e-02
5.295551464929035279e-02
1.379543508918477067e-02
2.582130873826069678e-02
1.326901011907571579e-02
2.301835523576277118e-02
2.528554264640581889e-02
9.544939570939089957e-03
1.661821933053854450e-02
1.865339867239076271e-02
1.655001446052905764e-02
5.926576754682267439e-03
5.734988866187022173e-03
5.092644369801837927e-03
4.829541883243256006e-03
4.845985610799019572e-03
2.957393710149374636e-03
