0.025,2.
0.05,2.
0.07500000000000001,2.
0.1,2.
0.125,2.
0.15,2.
0.17500000000000002,2.
0.2,2.
0.225,1.999999999999997
0.25,1.999999999999899
0.275,1.999999999998142
0.30000000000000004,1.999999999979015
0.32500000000000007,1.999999999836781
0.35000000000000003,1.999999999052949
0.37500000000000006,1.999999995653182
0.4,1.999999983508525
0.42500000000000004,1.999999946513822
0.45000000000000007,1.999999847777476
0.47500000000000003,1.999999611900061
0.5,1.999999098811657
0.525,1.999998068434188
0.55,1.999996136465743
0.5750000000000001,1.999992722627155
0.6000000000000001,1.999986993568307
0.6250000000000001,1.999977803175229
0.65,1.999963633205859
0.675,1.999942537041106
0.7000000000000001,1.999912088943242
0.7250000000000001,1.999869340659544
0.7500000000000001,1.999810786586924
0.775,1.999732338098896
0.8,1.999629307083833
0.8250000000000001,1.999496398285568
0.8500000000000001,1.999327709687717
0.8750000000000001,1.999116739941234
0.9,1.99885640169083
0.925,1.998539039594728
0.9500000000000001,1.998156451836631
0.9750000000000001,1.997699913981493
1.,1.997160204112251
1.025,1.996527628289715
1.05,1.995792045491633
1.075,1.994942891301311
1.0999999999999999,1.993969199724912
1.125,1.992859622615643
1.15,1.991602446269681
1.175,1.990185604831405
1.2,1.98859669020356
1.225,1.986822958201198
1.25,1.98485133071683
1.275,1.982668393678332
1.3,1.980260390581171
1.325,1.977613211362391
1.35,1.974712376355431
1.375,1.971543015021596
1.4,1.968089839094848
1.425,1.964337109699702
1.45,1.96026859790508
1.475,1.955867538056309
1.5,1.951116573078377
1.525,1.945997690759645
1.55,1.940492149797811
1.575,1.934580394107555
1.6,1.928241953536615
1.625,1.92145532869325
1.65,1.914197857025136
1.675,1.906445556569213
1.7,1.898172942860839
1.725,1.889352813274509
1.75,1.879955991462455
1.775,1.869951022410752
1.8,1.859303805725538
1.825,1.847977150768863
1.85,1.835930231692727
1.875,1.823117912511863
1.9,1.809489900908586
1.925,1.794989672510812
1.95,1.779553081581295
1.975,1.763106533419645
2.,1.745564527034573
2.025,1.726826261653463
2.05,1.706770793787139
2.075,1.685249853442426
2.1,1.662076771263322
2.125,1.637009053455157
2.15,1.60972183932418
