1.605503170493245268e-03
5.444333649022341931e-03
2.572195015414007954e-02
3.665042202514937845e-03
8.503363367768402431e-03
4.962414884145724576e-03
6.748694026648448599e-03
1.056223170917350816e-02
5.076374262308351593e-02
2.839169693399014663e-02
2.039067434254639155e-02
3.642937876916945567e-02
2.437422961802381341e-02
8.343068893240835823e-03
9.489174951115694409e-03
6.146481772087371113e-03
1.726491481723470625e-02
5.018473498926972511e-03
8.474592850100532912e-03
4.611904090798370562e-03
